TIME,INT
35.0667,0.0000
35.1000,0.0045
35.1333,0.0635
35.1667,0.0045
35.2000,0.0000
35.2333,254.9592
35.2667,254.9955
35.3000,254.9955
35.3333,255.0000
35.3667,255.0000
35.4000,255.0000
35.4333,255.0000
35.4667,255.0000
35.5000,255.0000
35.5333,255.0000
35.5667,255.0000
35.6000,255.0000
35.6333,255.0000
35.6667,255.0000
35.7000,255.0000
35.7333,255.0000
35.7667,255.0000
35.8000,255.0000
35.8333,255.0000
35.8667,255.0000
35.9000,255.0000
35.9333,255.0000
35.9667,255.0000
36.0000,255.0000
36.0333,255.0000
36.0667,255.0000
36.1000,255.0000
36.1333,255.0000
36.1667,255.0000
36.2000,255.0000
36.2333,0.0658
36.2667,0.2245
36.3000,0.1927
36.3333,0.2132
36.3667,0.2063
36.4000,0.0862
36.4333,0.0884
36.4667,0.1406
36.5000,0.0431
36.5333,0.1247
36.5667,0.0272
36.6000,0.0181
36.6333,0.1497
36.6667,0.0748
36.7000,0.1043
36.7333,0.1066
36.7667,0.1701
36.8000,0.0975
36.8333,0.1973
36.8667,0.1202
36.9000,0.1179
36.9333,0.0249
36.9667,0.1043
37.0000,0.1587
37.0333,0.2449
37.0667,0.0748
37.1000,0.2222
37.1333,0.1973
37.1667,0.2336
37.2000,0.2041
37.2333,0.1655
37.2667,0.2336
37.3000,0.2540
37.3333,0.2404
37.3667,0.2449
37.4000,0.1701
37.4333,0.2880
37.4667,0.2948
37.5000,0.3016
37.5333,0.3333
37.5667,0.2834
37.6000,0.2721
37.6333,0.3152
37.6667,0.2630
37.7000,0.3878
37.7333,0.3605
37.7667,0.2268
37.8000,0.3832
37.8333,0.4376
37.8667,0.3583
37.9000,0.3447
37.9333,0.3810
37.9667,0.3560
38.0000,0.3265
38.0333,0.3175
38.0667,0.3039
38.1000,0.2358
38.1333,0.3764
38.1667,0.2789
38.2000,0.3424
38.2333,0.3628
38.2667,0.3333
38.3000,0.3628
38.3333,0.3129
38.3667,0.3107
38.4000,0.3605
38.4333,0.3855
38.4667,0.3651
38.5000,0.4308
38.5333,0.4354
38.5667,0.3946
38.6000,0.2109
38.6333,0.3764
38.6667,0.2698
38.7000,0.3288
38.7333,0.3832
38.7667,0.3220
38.8000,0.2426
38.8333,0.2132
38.8667,0.3900
38.9000,0.2812
38.9333,0.3288
38.9667,0.4399
39.0000,0.5329
39.0333,0.3175
39.0667,0.4195
39.1000,0.5034
39.1333,0.4875
39.1667,253.0113
39.2000,254.9977
39.2333,255.0000
39.2667,255.0000
39.3000,255.0000
39.3333,254.9932
39.3667,254.9932
39.4000,254.9932
39.4333,255.0000
39.4667,255.0000
39.5000,255.0000
39.5333,255.0000
39.5667,255.0000
39.6000,255.0000
39.6333,255.0000
39.6667,255.0000
39.7000,255.0000
39.7333,255.0000
39.7667,255.0000
39.8000,255.0000
39.8333,255.0000
39.8667,255.0000
39.9000,255.0000
39.9333,255.0000
39.9667,255.0000
40.0000,255.0000
40.0333,255.0000
40.0667,255.0000
40.1000,255.0000
40.1333,255.0000
40.1667,241.4014
40.2000,1.0612
40.2333,0.6712
40.2667,0.7483
40.3000,0.6122
40.3333,0.6054
40.3667,0.5850
40.4000,0.6984
40.4333,0.7438
40.4667,0.6168
40.5000,0.6644
40.5333,0.5034
40.5667,0.5465
40.6000,0.6576
40.6333,0.6168
40.6667,0.4853
40.7000,0.9093
40.7333,0.7664
40.7667,0.7370
40.8000,0.7007
40.8333,0.6644
40.8667,0.6032
40.9000,0.5261
40.9333,0.7528
40.9667,0.6667
41.0000,0.5941
41.0333,0.6984
41.0667,0.7370
41.1000,0.6485
41.1333,0.3810
41.1667,0.3810
41.2000,0.5782
41.2333,0.4286
41.2667,0.4172
41.3000,0.4218
41.3333,0.4830
41.3667,0.4830
41.4000,0.4671
41.4333,0.4558
41.4667,0.3424
41.5000,0.3537
41.5333,0.4286
41.5667,0.4354
41.6000,0.6168
41.6333,0.6009
41.6667,0.6327
41.7000,0.4671
41.7333,0.5442
41.7667,0.5692
41.8000,0.4422
41.8333,0.5896
41.8667,0.4558
41.9000,0.4649
41.9333,0.4558
41.9667,0.4467
42.0000,0.4762
42.0333,0.5692
42.0667,0.5941
42.1000,0.4218
42.1333,0.4580
42.1667,0.4150
42.2000,0.3923
42.2333,0.3537
42.2667,0.5034
42.3000,0.4943
42.3333,0.3333
42.3667,0.4467
42.4000,0.3333
42.4333,0.2971
42.4667,0.2971
42.5000,0.3333
42.5333,0.3583
42.5667,0.3424
42.6000,0.2857
42.6333,0.4150
42.6667,0.4331
42.7000,0.4082
42.7333,0.4739
42.7667,0.3152
42.8000,0.4082
42.8333,0.4172
42.8667,0.4286
42.9000,0.4150
42.9333,0.4399
42.9667,0.4490
