TIME,INT
21.4333,0.0034
21.4667,0.0035
21.5000,0.0035
21.5333,0.0039
21.5667,0.0046
21.6000,0.0055
21.6333,0.0047
21.6667,0.0046
21.7000,0.0050
21.7333,0.0040
21.7667,0.0041
21.8000,0.0048
21.8333,0.0047
21.8667,0.0036
21.9000,0.0039
21.9333,0.0045
21.9667,0.0037
22.0000,0.0032
22.0333,0.0031
22.0667,0.0029
22.1000,0.0035
22.1333,0.0044
22.1667,0.0029
22.2000,0.0037
22.2333,0.0030
22.2667,0.0033
22.3000,0.0039
22.3333,0.0035
22.3667,0.0038
22.4000,0.0047
22.4333,0.0038
22.4667,0.0043
22.5000,0.0037
22.5333,0.0049
22.5667,0.0040
22.6000,0.0051
22.6333,0.0049
22.6667,0.9856
22.7000,57.7076
22.7333,73.3614
22.7667,80.5497
22.8000,80.7031
22.8333,80.8973
22.8667,81.0279
22.9000,77.9289
22.9333,77.9713
22.9667,78.2118
23.0000,78.3849
23.0333,75.2198
23.0667,75.2979
23.1000,75.3695
23.1333,75.3987
23.1667,75.4814
23.2000,75.3241
23.2333,75.3181
23.2667,75.4604
23.3000,75.4883
23.3333,75.7959
23.3667,75.8533
23.4000,75.9934
23.4333,76.0466
23.4667,75.8523
23.5000,75.7307
23.5333,76.0397
23.5667,76.0793
23.6000,75.9245
23.6333,75.8831
23.6667,75.9920
23.7000,76.0221
23.7333,75.9353
23.7667,75.8918
23.8000,75.9690
23.8333,76.0388
23.8667,76.0866
23.9000,76.0761
23.9333,76.1164
23.9667,76.1399
24.0000,76.0850
24.0333,76.0113
24.0667,76.0521
24.1000,75.9837
24.1333,75.8819
24.1667,75.7106
24.2000,75.6170
24.2333,75.4576
24.2667,75.4082
24.3000,75.3117
24.3333,75.3159
24.3667,75.4856
24.4000,75.4839
24.4333,75.5174
24.4667,75.5247
24.5000,75.4368
24.5333,75.3191
24.5667,75.3457
24.6000,75.4548
24.6333,75.5084
24.6667,73.8985
24.7000,5.7386
24.7333,0.0089
24.7667,0.0004
24.8000,0.0003
24.8333,0.0001
24.8667,0.0001
24.9000,0.0001
24.9333,0.0042
24.9667,0.0033
25.0000,0.0036
25.0333,0.0101
25.0667,0.0100
25.1000,0.0098
25.1333,0.0087
25.1667,0.0085
25.2000,0.0088
25.2333,0.0081
25.2667,0.0086
25.3000,0.0089
25.3333,0.0075
25.3667,0.0085
25.4000,0.0090
25.4333,0.0090
25.4667,0.0095
25.5000,0.0097
25.5333,0.0098
25.5667,0.0096
25.6000,0.0091
25.6333,0.0084
25.6667,0.0101
25.7000,0.0094
25.7333,0.0105
25.7667,0.0096
25.8000,0.0091
25.8333,0.0085
25.8667,0.0103
25.9000,0.0105
25.9333,0.0100
25.9667,0.0097
26.0000,0.0099
26.0333,0.0097
26.0667,0.0086
26.1000,0.0088
26.1333,0.0090
26.1667,0.0080
26.2000,0.0090
26.2333,0.0082
26.2667,0.0095
26.3000,0.0094
26.3333,0.0081
26.3667,0.0081
26.4000,0.0085
26.4333,0.0096
26.4667,0.0102
26.5000,0.0105
26.5333,0.0093
26.5667,0.0094
26.6000,0.0104
26.6333,0.0097
26.6667,0.0094
26.7000,0.0092
26.7333,0.0099
26.7667,0.0106
26.8000,0.0100
26.8333,0.0108
26.8667,0.0110
26.9000,0.0096
26.9333,0.0095
26.9667,0.0110
27.0000,0.0111
27.0333,0.0113
27.0667,0.0100
27.1000,0.0116
27.1333,0.0115
27.1667,0.0102
27.2000,0.0107
27.2333,0.0101
27.2667,0.0096
27.3000,0.0097
27.3333,0.0104
27.3667,0.0100
27.4000,0.0111
27.4333,0.0103
27.4667,0.0108
27.5000,0.0105
27.5333,0.0109
27.5667,0.0112
27.6000,0.0091
27.6333,0.0098
27.6667,0.0091
27.7000,0.0087
27.7333,0.0108
27.7667,0.0094
27.8000,0.0101
27.8333,0.0100
27.8667,0.0100
27.9000,0.0096
27.9333,0.0084
27.9667,0.0089
28.0000,0.0115
28.0333,0.0111
28.0667,0.0105
28.1000,0.0114
28.1333,0.0107
28.1667,0.0111
28.2000,0.0112
28.2333,0.0110
28.2667,0.0118
28.3000,0.0108
28.3333,0.0107
28.3667,0.0104
28.4000,0.0092
28.4333,0.0096
28.4667,0.0095
