TIME,INT
25.5667,43.4512
25.6000,46.7188
25.6333,48.1791
25.6667,255.0000
25.7000,255.0000
25.7333,255.0000
25.7667,255.0000
25.8000,255.0000
25.8333,255.0000
25.8667,255.0000
25.9000,255.0000
25.9333,255.0000
25.9667,255.0000
26.0000,255.0000
26.0333,255.0000
26.0667,255.0000
26.1000,255.0000
26.1333,255.0000
26.1667,255.0000
26.2000,255.0000
26.2333,255.0000
26.2667,255.0000
26.3000,255.0000
26.3333,255.0000
26.3667,255.0000
26.4000,255.0000
26.4333,255.0000
26.4667,255.0000
26.5000,255.0000
26.5333,255.0000
26.5667,255.0000
26.6000,255.0000
26.6333,255.0000
26.6667,38.1043
26.7000,39.1678
26.7333,37.3197
26.7667,37.9955
26.8000,38.3515
26.8333,40.6984
26.8667,39.9206
26.9000,40.2268
26.9333,39.0590
26.9667,40.3900
27.0000,42.5646
27.0333,40.9161
27.0667,38.6531
27.1000,38.1565
27.1333,40.0091
27.1667,41.1224
27.2000,39.0907
27.2333,36.8980
27.2667,38.4399
27.3000,40.3265
27.3333,40.2540
27.3667,38.2426
27.4000,37.7029
27.4333,39.1837
27.4667,41.4649
27.5000,39.7574
27.5333,37.3220
27.5667,38.1905
27.6000,40.3197
27.6333,255.0000
27.6667,255.0000
27.7000,255.0000
27.7333,255.0000
27.7667,255.0000
27.8000,255.0000
27.8333,255.0000
27.8667,255.0000
27.9000,255.0000
27.9333,255.0000
27.9667,255.0000
28.0000,255.0000
28.0333,255.0000
28.0667,255.0000
28.1000,255.0000
28.1333,255.0000
28.1667,255.0000
28.2000,255.0000
28.2333,255.0000
28.2667,255.0000
28.3000,255.0000
28.3333,255.0000
28.3667,255.0000
28.4000,255.0000
28.4333,255.0000
28.4667,255.0000
28.5000,255.0000
28.5333,255.0000
28.5667,255.0000
28.6000,255.0000
28.6333,45.1927
28.6667,47.0952
28.7000,48.3878
28.7333,46.8866
28.7667,44.8367
28.8000,44.8299
28.8333,46.4036
28.8667,45.9206
